Special,Title,Date,Description,URL
,JMD15_June4th,"Thu, 04 Jun",JMD15_June4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June4th.mp3
,JMD15_June5th,"Fri, 05 Jun",JMD15_June5th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June5th.mp3
,JMD15_June8th,"Mon, 08 Jun",JMD15_June8th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June8th.mp3
,JMD15_June9th,"Tue, 09 Jun",JMD15_June9th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June9th.mp3
,JMD15_June10th,"Wed, 10 Jun",JMD15_June10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June10th.mp3
,JMD15_June11th,"Thu, 11 Jun",JMD15_June11th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June11th.mp3
,JMD15_June12th,"Fri, 12 Jun",JMD15_June12th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June12th.mp3
,JMD15_June15th,"Mon, 15 Jun",JMD15_June15th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June15th.mp3
,JMD15_June16th,"Tue, 16 Jun",JMD15_June16th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June16th.mp3
,JMD15_June17th,"Wed, 17 Jun",JMD15_June17th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June17th.mp3
,JMD15_June18th,"Thu, 18 Jun",JMD15_June18th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June18th.mp3
,JMD15_June19th,"Fri, 19 Jun",JMD15_June19th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June19th.mp3
,JMD15_June22nd,"Mon, 22 Jun",JMD15_June22nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June22nd.mp3
,JMD15_June23rd,"Tue, 23 Jun",JMD15_June23rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June23rd.mp3
,JMD15_June24th,"Wed, 24 Jun",JMD15_June24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June24th.mp3
,JMD15_June25th,"Thu, 25 Jun",JMD15_June25th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June25th.mp3
,JMD15_June26th,"Fri, 26 Jun",JMD15_June26th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June26th.mp3
,JMD15_June29th,"Mon, 29 Jun",JMD15_June29th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June29th.mp3
,JMD15_June30th,"Tue, 30 Jun",JMD15_June30th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_June30th.mp3
,JMD15_July1st,"Wed, 01 Jul",JMD15_July1st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July1st.mp3
,JMD15_July2nd,"Thu, 02 Jul",JMD15_July2nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July2nd.mp3
,JMD15_July3rd,"Fri, 03 Jul",JMD15_July3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July3rd.mp3
,JMD15_July6th,"Mon, 06 Jul",JMD15_July6th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July6th.mp3
,JMD15_July7th,"Tue, 07 Jul",JMD15_July7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July7th.mp3
,JMD15_July8th,"Wed, 08 Jul",JMD15_July8th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July8th.mp3
,JMD15_July9th,"Thu, 09 Jul",JMD15_July9th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July9th.mp3
,JMD15_July13,"Mon, 13 Jul",JMD15_July13,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July13.mp3
,JMD15_July14th,"Tue, 14 Jul",JMD15_July14th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July14th.mp3
,JMD15_July15th,"Wed, 15 Jul",JMD15_July15th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July15th.mp3
,JMD15_July16th,"Thu, 16 Jul",JMD15_July16th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July16th.mp3
,JMD15_July17th,"Fri, 17 Jul",JMD15_July17th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July17th.mp3
,JMD15_July20th,"Mon, 20 Jul",JMD15_July20th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July20th.mp3
,JMD15_July21st,"Tue, 21 Jul",JMD15_July21st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July21st.mp3
,JMD15_July22nd,"Wed, 22 Jul",JMD15_July22nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July22nd.mp3
,JMD15_July23rd,"Thu, 23 Jul",JMD15_July23rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July23rd.mp3
,JMD15_July24th,"Fri, 24 Jul",JMD15_July24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July24th.mp3
,JMD15_July27th,"Mon, 27 Jul",JMD15_July27th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July27th.mp3
,JMD15_July28th,"Tue, 28 Jul",JMD15_July28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July28th.mp3
,JMD15_July29th,"Wed, 29 Jul",JMD15_July29th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July29th.mp3
,JMD15_July30th,"Thu, 30 Jul",JMD15_July30th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July30th.mp3
,JMD15_July31st,"Fri, 31 Jul",JMD15_July31st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_July31st.mp3
,JMD15_August3rd,"Mon, 03 Aug",JMD15_August3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August3rd.mp3
,JMD15_August4th,"Tue, 04 Aug",JMD15_August4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August4th.mp3
,JMD15_August5th,"Wed, 05 Aug",JMD15_August5th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August5th.mp3
,JMD15_August6th,"Thu, 06 Aug",JMD15_August6th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August6th.mp3
,JMD15_August7th,"Fri, 07 Aug",JMD15_August7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August7th.mp3
,JMD15_August10th,"Mon, 10 Aug",JMD15_August10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August10th.mp3
,JMD15_August11th,"Tue, 11 Aug",JMD15_August11th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August11th.mp3
,JMD15_August12th,"Wed, 12 Aug",JMD15_August12th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August12th.mp3
,JMD15_August13th,"Thu, 13 Aug",JMD15_August13th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August13th.mp3
,JMD15_August14th,"Fri, 14 Aug",JMD15_August14th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August14th.mp3
,JMD15_August17th,"Mon, 17 Aug",JMD15_August17th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August17th.mp3
,JMD15_August18th,"Tue, 18 Aug",JMD15_August18th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August18th.mp3
,JMD15_Aug19th,"Wed, 19 Aug",JMD15_Aug19th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_Aug19th.mp3
,JMD15_August20th,"Thu, 20 Aug",JMD15_August20th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August20th.mp3
,JMD15_August21st,"Fri, 21 Aug",JMD15_August21st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August21st.mp3
,JMD15_Aug24th,"Mon, 24 Aug",JMD15_Aug24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_Aug24th.mp3
,JMD15_August25th,"Tue, 25 Aug",JMD15_August25th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August25th.mp3
,JMD15_August26th,"Wed, 26 Aug",JMD15_August26th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August26th.mp3
,JMD15_August27th,"Thu, 27 Aug",JMD15_August27th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August27th.mp3
,JMD15_August28th,"Fri, 28 Aug",JMD15_August28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August28th.mp3
,JMD15_August31st,"Mon, 31 Aug",JMD15_August31st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_August31st.mp3
,JMD15_September1st,"Tue, 01 Sep",JMD15_September1st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September1st.mp3
,JMD15_September2nd,"Wed, 02 Sep",JMD15_September2nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September2nd.mp3
,JMD15_September3rd,"Thu, 03 Sep",JMD15_September3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September3rd.mp3
,JMD15_September4th,"Fri, 04 Sep",JMD15_September4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September4th.mp3
,JMD15_September7th,"Mon, 07 Sep",JMD15_September7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September7th.mp3
,JMD15_September8th,"Tue, 08 Sep",JMD15_September8th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September8th.mp3
,JMD15_September9th,"Wed, 09 Sep",JMD15_September9th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September9th.mp3
,JMD15_September10th,"Thu, 10 Sep",JMD15_September10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September10th.mp3
,JMD15_September11th,"Fri, 11 Sep",JMD15_September11th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD15_September11th.mp3
,JMD14_Jan20th,"Mon, 20 Jan",JMD14_Jan20th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan20th.mp3
,JMD14_Jan21st,"Tue, 21 Jan",JMD14_Jan21st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan21st.mp3
,JMD14_Jan22nd,"Wed, 22 Jan",JMD14_Jan22nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan22nd.mp3
,JMD14_Jan23rd,"Thu, 23 Jan",JMD14_Jan23rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan23rd.mp3
,JMD14_Jan24th,"Fri, 24 Jan",JMD14_Jan24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan24th.mp3
,JMD14_Jan27th,"Mon, 27 Jan",JMD14_Jan27th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan27th.mp3
,JMD14_Jan28th,"Tue, 28 Jan",JMD14_Jan28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan28th.mp3
,JMD14_Jan29th,"Wed, 29 Jan",JMD14_Jan29th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan29th.mp3
,JMD14_Jan30th,"Thu, 30 Jan",JMD14_Jan30th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan30th.mp3
,JMD14_Jan31st,"Fri, 31 Jan",JMD14_Jan31st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jan31st.mp3
,JMD14_Feb3rd,"Mon, 03 Feb",JMD14_Feb3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb3rd.mp3
,JMD14_Feb4th,"Tue, 04 Feb",JMD14_Feb4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb4th.mp3
,JMD14_Feb5th,"Wed, 05 Feb",JMD14_Feb5th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb5th.mp3
,JMD14_Feb7th,"Fri, 07 Feb",JMD14_Feb7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb7th.mp3
,JMD14_Feb10th,"Mon, 10 Feb",JMD14_Feb10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb10th.mp3
,JMD14_Feb11th,"Tue, 11 Feb",JMD14_Feb11th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb11th.mp3
,JMD14_Feb12th,"Wed, 12 Feb",JMD14_Feb12th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb12th.mp3
,JMD14_Feb13th,"Thu, 13 Feb",JMD14_Feb13th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb13th.mp3
,JMD14_Feb14th,"Fri, 14 Feb",JMD14_Feb14th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb14th.mp3
,JMD14_Feb17th,"Mon, 17 Feb",JMD14_Feb17th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb17th.mp3
,JMD14_Feb18th,"Tue, 18 Feb",JMD14_Feb18th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb18th.mp3
,JMD14_Feb19th,"Wed, 19 Feb",JMD14_Feb19th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb19th.mp3
,JMD14_Feb20th,"Thu, 20 Feb",JMD14_Feb20th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb20th.mp3
,JMD14_Feb21st,"Fri, 21 Feb",JMD14_Feb21st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb21st.mp3
,JMD14_Feb24th,"Mon, 24 Feb",JMD14_Feb24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb24th.mp3
,JMD14_Feb25th,"Tue, 25 Feb",JMD14_Feb25th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb25th.mp3
,JMD14_Feb26th,"Wed, 26 Feb",JMD14_Feb26th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb26th.mp3
,JMD14_Feb27th,"Thu, 27 Feb",JMD14_Feb27th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb27th.mp3
,JMD14_Feb28th,"Fri, 28 Feb",JMD14_Feb28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Feb28th.mp3
,JMD14_March3rd,"Mon, 03 Mar",JMD14_March3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_March3rd.mp3
,JMD14_Mar4th,"Tue, 04 Mar",JMD14_Mar4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar4th.mp3
,JMD14_Mar5th,"Wed, 05 Mar",JMD14_Mar5th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar5th.mp3
,JMD14_Mar6th,"Thu, 06 Mar",JMD14_Mar6th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar6th.mp3
,JMD14_Mar7th,"Fri, 07 Mar",JMD14_Mar7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar7th.mp3
,JMD14_Mar10th,"Mon, 10 Mar",JMD14_Mar10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar10th.mp3
,JMD14_Mar11th,"Tue, 11 Mar",JMD14_Mar11th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar11th.mp3
,JMD14_Mar12th,"Wed, 12 Mar",JMD14_Mar12th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar12th.mp3
,JMD14_Mar13th,"Thu, 13 Mar",JMD14_Mar13th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar13th.mp3
,JMD14_Mar14th,"Fri, 14 Mar",JMD14_Mar14th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar14th.mp3
,JMD14_Mar17th,"Mon, 17 Mar",JMD14_Mar17th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar17th.mp3
,JMD14_Mar18th,"Tue, 18 Mar",JMD14_Mar18th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar18th.mp3
,JMD14_Mar19th,"Wed, 19 Mar",JMD14_Mar19th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar19th.mp3
,JMD14_Mar20th,"Thu, 20 Mar",JMD14_Mar20th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar20th.mp3
,JMD14_Mar21st,"Fri, 21 Mar",JMD14_Mar21st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar21st.mp3
,JMD14_Mar24th,"Mon, 24 Mar",JMD14_Mar24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar24th.mp3
,JMD14_Mar25th,"Tue, 25 Mar",JMD14_Mar25th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar25th.mp3
,JMD14_Mar26th,"Wed, 26 Mar",JMD14_Mar26th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar26th.mp3
,JMD14_Mar27th,"Thu, 27 Mar",JMD14_Mar27th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar27th.mp3
,JMD14_Mar28th,"Fri, 28 Mar",JMD14_Mar28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar28th.mp3
,JMD14_Mar31st,"Mon, 31 Mar",JMD14_Mar31st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Mar31st.mp3
,JMD14_Apr1st,"Tue, 01 Apr",JMD14_Apr1st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr1st.mp3
,JMD14_Apr3rd,"Thu, 03 Apr",JMD14_Apr3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr3rd.mp3
,JMD14_Apr4th,"Fri, 04 Apr",JMD14_Apr4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr4th.mp3
,JMD14_Apr7th,"Mon, 07 Apr",JMD14_Apr7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr7th.mp3
,JMD14_Apr8th,"Tue, 08 Apr",JMD14_Apr8th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr8th.mp3
,JMD14_Apr9th,"Wed, 09 Apr",JMD14_Apr9th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr9th.mp3
,JMD14_Apr10th,"Thu, 10 Apr",JMD14_Apr10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr10th.mp3
,JMD14_Apr14th,"Mon, 14 Apr",JMD14_Apr14th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr14th.mp3
,JMD14_Apr15th,"Tue, 15 Apr",JMD14_Apr15th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr15th.mp3
,JMD14_Apr16th,"Wed, 16 Apr",JMD14_Apr16th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr16th.mp3
,JMD14_Apr17th,"Thu, 17 Apr",JMD14_Apr17th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr17th.mp3
,JMD14_Apr22nd,"Tue, 22 Apr",JMD14_Apr22nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr22nd.mp3
,JMD14_Apr23rd,"Wed, 23 Apr",JMD14_Apr23rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr23rd.mp3
,JMD14_Apr24th,"Thu, 24 Apr",JMD14_Apr24th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr24th.mp3
,JMD14_Apr28th,"Mon, 28 Apr",JMD14_Apr28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr28th.mp3
,JMD14_Apr29th,"Tue, 29 Apr",JMD14_Apr29th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr29th.mp3
,JMD14_Apr30th,"Wed, 30 Apr",JMD14_Apr30th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Apr30th.mp3
,JMD14_May1st,"Thu, 01 May",JMD14_May1st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May1st.mp3
,JMD14_May2nd,"Fri, 02 May",JMD14_May2nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May2nd.mp3
,JMD14_May5th,"Mon, 05 May",JMD14_May5th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May5th.mp3
,JMD14_May6th,"Tue, 06 May",JMD14_May6th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May6th.mp3
,JMD14_May7th,"Wed, 07 May",JMD14_May7th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May7th.mp3
,JMD14_May8th,"Thu, 08 May",JMD14_May8th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May8th.mp3
,JMD14_May9th,"Fri, 09 May",JMD14_May9th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May9th.mp3
,JMD14_May12th,"Mon, 12 May",JMD14_May12th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May12th.mp3
,JMD14_May13th,"Tue, 13 May",JMD14_May13th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May13th.mp3
,JMD14_May14th,"Wed, 14 May",JMD14_May14th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May14th.mp3
,JMD14_May15th,"Thu, 15 May",JMD14_May15th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May15th.mp3
,JMD14_May16th,"Fri, 16 May",JMD14_May16th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May16th.mp3
,JMD14_May19th,"Mon, 19 May",JMD14_May19th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May19th.mp3
,JMD14_May20th,"Tue, 20 May",JMD14_May20th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May20th.mp3
,JMD14_May21st,"Wed, 21 May",JMD14_May21st,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May21st.mp3
,JMD14_May22nd,"Thu, 22 May",JMD14_May22nd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May22nd.mp3
,JMD14_May23rd,"Fri, 23 May",JMD14_May23rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May23rd.mp3
,JMD14_May26th,"Mon, 26 May",JMD14_May26th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May26th.mp3
,JMD14_May27th,"Tue, 27 May",JMD14_May27th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May27th.mp3
,JMD14_May28th,"Wed, 28 May",JMD14_May28th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May28th.mp3
,JMD14_May29th,"Thu, 29 May",JMD14_May29th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May29th.mp3
,JMD14_May30th,"Fri, 30 May",JMD14_May30th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_May30th.mp3
,JMD14_Jun3rd,"Tue, 03 Jun",JMD14_Jun3rd,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jun3rd.mp3
,JMD14_Jun4th,"Wed, 04 Jun",JMD14_Jun4th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jun4th.mp3
,JMD14_Jun5th,"Thu, 05 Jun",JMD14_Jun5th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jun5th.mp3
,JMD14_Jun6th,"Fri, 06 Jun",JMD14_Jun6th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jun6th.mp3
,JMD14_Jun9th,"Mon, 09 Jun",JMD14_Jun9th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jun9th.mp3
,JMD14_Jun10th,"Tue, 10 Jun",JMD14_Jun10th,http://podcast.mediaworks.co.nz/TheEdge/Audio/JayJayMikeDom/JMD14_Jun10th.mp3
